,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
26788,37,1,1,0,0,0,0,1,6,4,45,13,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
26789,47,9,1,5,0,1,0,0,1,4,345,7,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26790,40,1,1,2,0,1,0,0,7,1,111,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
26791,38,1,1,0,0,1,0,0,6,1,178,1,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,1
26792,28,0,2,5,0,1,1,0,1,3,187,2,6,2,2,-1.7,94.027,-38.3,0.899,4991.6,0
26793,37,1,1,0,0,0,1,1,4,2,640,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
26794,56,2,1,5,0,0,0,1,6,3,153,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26795,36,0,2,5,0,1,0,0,3,2,744,8,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,1
26796,26,8,2,5,0,0,0,0,7,0,181,1,7,1,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
26797,30,0,1,5,0,0,0,1,6,1,212,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26798,31,0,1,5,0,1,0,0,1,0,258,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26799,59,5,0,0,0,0,0,0,6,0,290,2,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
26800,39,9,2,4,0,0,0,0,6,4,174,1,999,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1
26801,49,4,1,5,0,0,0,0,4,1,215,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
26802,32,0,0,5,0,1,0,0,1,2,77,2,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
26803,30,0,1,5,0,1,0,1,6,4,303,4,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
26804,52,0,2,2,0,0,0,1,6,4,264,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
26805,33,3,1,0,0,1,0,0,0,1,172,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26806,31,7,1,2,0,1,0,1,4,4,886,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
26807,33,7,2,3,0,1,0,0,3,3,286,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26808,29,0,2,5,0,0,0,0,1,0,77,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26809,33,0,0,3,0,0,0,1,6,3,277,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26810,48,9,1,4,0,0,0,1,6,2,142,7,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26811,50,7,0,3,0,0,0,1,4,3,291,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26812,41,6,1,1,0,0,0,0,1,2,137,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26813,41,3,0,2,0,0,0,0,3,4,118,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26814,27,1,1,0,0,1,0,0,3,3,66,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26815,34,7,2,3,0,1,0,0,6,2,541,3,999,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,1
26816,41,9,2,5,0,1,0,0,3,1,553,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
26817,32,1,2,2,0,0,0,0,6,4,785,1,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
26818,29,8,2,5,0,1,0,0,3,4,209,4,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26819,31,6,1,0,0,1,0,0,1,2,63,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
26820,29,1,2,1,0,0,0,0,3,2,173,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26821,20,8,2,3,0,1,1,0,4,4,74,2,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,0
26822,64,10,1,0,0,1,0,0,7,2,427,1,999,0,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
26823,45,0,1,5,0,0,0,0,1,4,363,1,4,2,2,-2.9,92.20100000000001,-31.4,0.879,5076.2,0
26824,38,1,1,1,0,1,0,0,3,2,129,1,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26825,43,0,1,3,0,1,0,1,6,3,360,6,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26826,50,5,1,5,0,0,0,0,7,0,128,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
26827,28,1,1,2,0,1,0,1,6,3,180,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
26828,65,5,2,5,0,0,0,0,7,2,88,2,3,2,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5,0
26829,34,7,1,1,0,1,1,1,6,2,1000,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26830,41,1,1,4,0,0,0,1,6,2,53,3,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26831,27,7,2,3,0,1,0,0,3,1,306,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26832,60,5,1,4,0,0,0,0,1,4,111,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26833,41,9,1,3,0,1,1,1,1,1,212,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26834,26,2,1,4,0,1,0,0,3,3,359,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26835,33,1,2,2,0,1,0,1,3,2,465,7,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26836,22,7,2,3,0,1,0,0,0,1,224,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
26838,36,1,2,3,0,0,0,0,3,2,288,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
26839,47,0,1,2,0,1,0,1,6,2,146,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26840,44,0,0,3,0,1,0,0,1,1,99,2,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
26841,36,7,0,5,0,0,0,1,4,4,69,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
26842,48,9,1,4,1,0,0,0,1,3,66,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26843,45,7,1,2,0,1,1,1,6,2,60,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
26844,37,2,1,1,0,1,0,0,4,1,377,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
26845,36,9,1,5,0,1,1,0,8,2,68,2,999,0,1,-3.4,92.431,-26.9,0.722,5017.5,0
26846,41,1,1,2,0,1,0,0,3,3,285,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26847,40,1,1,1,0,1,0,0,0,1,374,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26848,60,3,1,3,0,1,0,1,6,4,392,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
26849,60,0,0,3,0,1,0,0,6,0,301,1,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,1
26850,35,0,0,3,0,1,1,1,0,2,111,1,999,0,1,-1.8,93.749,-34.6,0.635,5008.7,0
26851,37,2,1,5,0,1,0,0,6,1,79,5,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
26852,41,0,0,3,0,0,0,0,3,4,364,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26853,41,3,1,0,0,1,0,1,1,0,116,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26854,38,0,2,5,0,1,0,1,4,4,190,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
26855,39,1,1,0,0,0,0,1,6,0,242,7,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
26856,28,0,2,3,0,1,0,0,5,0,300,1,999,0,1,-1.8,92.84299999999999,-50.0,1.531,5099.1,0
26857,45,4,1,5,0,0,0,0,7,3,401,2,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
26858,49,0,0,5,0,0,0,0,1,4,128,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,1
26859,36,4,1,5,0,0,0,0,4,1,200,4,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
26860,61,5,1,3,0,1,0,0,6,1,104,5,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
26861,46,1,1,2,0,0,0,0,7,3,281,1,999,0,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
26862,32,3,1,0,0,0,0,1,6,4,110,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26863,35,9,2,4,0,1,0,0,1,4,114,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
26864,35,1,1,3,0,0,0,0,0,1,29,3,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
26865,49,1,1,2,0,0,0,0,1,3,474,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26866,35,1,1,2,0,0,0,1,4,3,497,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
26867,49,4,0,5,0,1,0,1,1,1,26,1,999,0,1,-1.7,94.027,-38.3,0.888,4991.6,0
26868,39,7,1,5,0,1,0,0,0,2,369,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
26869,49,2,1,5,0,1,0,0,7,1,165,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
26870,34,9,1,4,0,0,0,0,1,0,462,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26871,47,9,2,4,0,0,0,1,6,3,148,5,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26872,36,4,1,5,0,0,0,1,6,4,90,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
26873,68,5,1,0,0,1,1,0,6,0,220,1,6,1,2,-1.8,93.876,-40.0,0.684,5008.7,0
26874,32,0,1,4,0,0,0,0,6,1,168,2,999,0,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
26875,29,1,1,2,0,1,0,0,6,1,135,2,999,2,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
26876,38,7,1,3,0,0,0,0,3,2,127,1,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
26877,57,0,0,5,0,1,0,1,3,3,375,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26878,31,1,1,2,0,0,1,0,7,1,213,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
26879,35,7,1,2,0,0,0,0,6,1,69,2,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
26880,55,0,0,5,0,0,0,0,6,2,168,2,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
26881,42,9,0,4,0,1,1,0,1,3,158,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26882,40,6,1,5,0,1,0,0,1,2,155,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
26883,30,9,2,5,0,0,0,1,8,4,676,1,999,0,1,-0.1,93.79799999999999,-40.4,4.936,5195.8,0
26884,27,1,1,2,0,1,0,1,6,3,383,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26885,34,1,1,4,0,1,0,1,4,1,38,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26886,43,4,1,5,0,0,0,1,4,0,84,5,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
26888,31,10,2,5,0,1,0,0,6,3,11,9,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
26889,42,1,1,0,0,1,0,1,6,2,160,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,1
26890,33,0,2,5,0,1,0,0,3,0,614,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26891,23,7,2,2,0,1,0,0,6,2,64,1,999,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
26892,45,0,1,2,0,0,0,1,4,2,521,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26893,44,0,1,0,0,1,0,0,1,4,125,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
26894,38,0,1,5,0,0,0,1,6,1,543,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
26895,34,9,1,5,0,0,0,0,0,0,772,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26896,32,0,1,3,0,1,0,0,3,2,434,2,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
26897,35,1,0,0,0,0,0,0,7,2,197,4,999,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
26899,57,9,0,1,0,1,0,0,6,1,86,4,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
26900,53,0,1,3,0,1,0,0,3,2,99,6,999,0,1,-1.7,94.215,-40.3,0.899,4991.6,0
26901,38,2,1,1,0,1,0,1,6,2,196,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
26902,53,7,1,5,0,0,0,1,6,0,45,2,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
26903,53,9,1,4,0,1,0,0,1,2,70,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,1
26904,30,0,2,5,0,1,1,1,0,2,874,2,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
26905,46,10,0,3,0,1,1,1,6,0,69,15,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
26906,29,9,1,5,0,1,0,1,1,2,137,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,1
26907,63,9,1,3,0,0,0,0,0,1,176,3,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,0
26908,34,0,2,5,0,0,1,0,1,1,312,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
26909,48,4,0,5,0,1,0,0,7,4,208,1,3,1,2,-3.4,92.649,-30.1,0.716,5017.5,0
26910,43,0,0,3,0,1,0,0,0,2,105,1,999,1,0,-1.8,93.075,-47.1,1.435,5099.1,0
26911,53,4,1,5,0,1,0,0,6,4,17,13,999,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
26912,49,0,0,4,0,1,1,0,1,1,230,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
26913,36,0,1,5,0,0,0,0,3,2,1739,5,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,1
26914,31,4,1,5,0,1,0,0,4,3,305,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
26915,26,7,2,3,0,1,0,1,6,4,421,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
26916,43,4,1,5,0,0,0,1,0,1,205,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26917,44,7,1,3,0,1,0,0,1,0,629,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26918,25,9,2,5,0,0,0,0,0,0,118,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26919,29,0,2,3,0,0,0,1,3,2,28,1,999,0,1,-1.7,94.215,-40.3,0.782,4991.6,0
26921,46,1,1,0,0,1,0,1,6,2,313,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26922,32,0,2,5,0,0,0,1,6,4,180,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
26923,28,1,1,2,0,0,0,1,6,2,140,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26924,37,9,1,5,0,1,0,1,6,2,240,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26925,31,0,2,3,0,1,0,0,1,3,243,2,999,0,1,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2,1
26927,35,7,1,3,0,0,0,0,1,3,63,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26928,39,1,2,0,0,1,0,0,6,4,1079,3,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
26929,50,1,1,1,0,1,1,1,4,4,123,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
26930,39,9,2,4,0,0,0,1,6,0,1059,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26931,40,0,1,5,0,1,0,0,1,1,296,4,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
26932,32,0,1,4,0,1,0,0,3,4,173,3,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
26933,56,7,2,3,0,0,1,0,3,4,52,5,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,1
26934,34,1,1,2,0,0,1,0,6,0,763,1,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
26935,29,0,2,5,0,1,0,0,1,4,133,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26936,19,8,2,2,0,0,0,0,0,2,165,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
26937,40,6,1,4,0,0,0,1,4,0,20,18,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
26938,27,2,2,5,0,1,0,1,3,3,420,2,999,0,1,1.4,93.91799999999999,-42.7,4.955,5228.1,0
26939,37,1,1,0,0,1,1,0,6,0,456,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
26941,24,8,2,0,0,1,0,0,6,3,137,1,999,0,1,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
26942,40,10,1,2,0,0,0,0,4,1,143,3,999,1,0,-2.9,92.963,-40.8,1.26,5076.2,0
26943,30,1,2,2,0,0,1,0,6,3,143,1,999,1,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
26944,45,7,1,2,0,0,0,1,6,3,255,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
26946,46,1,1,0,0,0,1,0,1,4,414,8,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26947,57,5,0,5,0,0,0,1,3,3,156,2,999,0,1,1.4,93.91799999999999,-42.7,4.955,5228.1,0
26948,24,0,1,3,0,1,0,0,3,1,296,1,999,0,1,1.4,93.91799999999999,-42.7,4.96,5228.1,0
26949,39,1,1,0,0,0,0,1,6,3,56,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
26950,51,0,1,5,0,1,0,0,4,1,281,3,10,3,2,-1.7,94.055,-39.8,0.754,4991.6,0
26951,68,5,1,3,0,0,1,0,0,1,263,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
26952,25,9,2,5,0,1,0,0,3,4,259,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26953,27,1,2,1,0,0,0,1,3,1,9,1,999,0,1,-1.7,94.215,-40.3,0.889,4991.6,0
26954,52,9,1,4,0,0,0,0,6,2,94,1,999,0,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
26956,55,2,0,5,0,0,0,0,6,0,133,8,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,1
26957,35,6,2,5,0,1,0,0,3,4,2122,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26958,26,8,2,5,0,1,0,0,3,1,134,3,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26959,30,1,2,0,0,0,0,1,6,4,59,8,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
26960,35,4,2,3,0,1,1,0,6,0,130,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
26961,47,4,1,5,0,0,0,0,1,2,152,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
26962,59,5,1,2,0,1,0,0,1,3,464,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
26963,52,0,1,5,0,1,0,0,1,3,469,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
26964,34,1,2,1,0,1,0,0,6,4,125,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
26965,47,2,1,4,0,1,0,1,4,3,78,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26966,44,1,1,0,0,1,0,1,6,3,15,7,999,0,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,1
26968,28,9,2,4,0,1,0,1,6,2,760,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
26969,27,7,1,3,0,0,0,0,3,4,151,4,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
26970,60,3,1,0,0,0,0,0,1,0,270,4,6,4,0,-1.7,94.027,-38.3,0.905,4991.6,0
26971,34,0,1,3,0,1,1,1,6,0,20,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
26972,50,2,1,2,0,1,0,0,7,3,100,1,999,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
26973,56,5,0,5,0,0,0,0,1,4,168,2,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26974,34,7,2,3,0,0,0,0,7,4,174,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,1
26975,26,0,2,3,0,0,0,1,0,1,216,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
26976,37,7,1,3,0,0,0,0,3,2,346,1,6,2,2,-1.7,94.215,-40.3,0.846,4991.6,0
26977,35,1,0,2,0,1,0,0,3,3,357,4,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26978,52,1,1,0,0,0,0,0,1,2,82,1,999,0,1,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
26979,33,7,1,4,0,1,0,0,6,4,160,2,999,0,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0
26980,80,5,1,0,0,1,0,0,1,4,76,1,3,2,2,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,0
26981,36,0,1,5,0,0,0,1,4,1,199,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
26982,45,7,1,1,0,0,0,0,6,3,207,1,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
26983,40,1,1,0,0,1,0,1,4,2,134,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
26984,48,0,0,3,0,1,0,0,7,1,191,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,1
26985,56,2,1,5,0,0,1,1,6,4,1697,2,999,0,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
26986,26,6,1,5,0,1,1,0,3,3,45,3,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,0
26987,38,0,2,5,0,1,0,0,6,1,103,2,999,0,1,-1.8,92.89299999999999,-46.2,1.244,5099.1,0
26988,40,7,2,3,0,0,0,0,0,1,275,1,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
26989,51,1,0,2,0,1,0,0,3,3,61,1,999,0,1,1.4,93.91799999999999,-42.7,4.961,5228.1,1
26990,48,0,1,5,0,0,0,1,8,4,98,1,999,0,1,-0.1,93.79799999999999,-40.4,4.936,5195.8,0
26991,52,5,1,4,0,1,0,0,3,4,389,5,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26992,31,4,2,5,0,0,0,1,6,3,169,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26993,42,6,1,5,0,0,0,1,4,1,180,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
26995,48,2,1,5,0,1,0,1,3,4,42,1,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
26996,31,9,2,5,0,1,0,0,1,4,411,1,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
26997,43,7,0,4,0,0,0,0,6,1,108,6,999,1,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
26998,43,9,2,5,0,0,0,1,6,3,24,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
26999,33,1,2,1,0,1,0,0,6,0,474,2,999,0,1,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
27000,53,4,1,5,0,1,0,0,1,1,342,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
27001,55,1,1,0,0,1,1,1,6,3,266,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
27002,27,2,2,5,0,0,0,1,4,0,48,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
27003,56,4,1,5,0,0,0,1,6,3,191,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27004,31,9,2,5,0,1,0,0,3,1,90,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,0
27005,36,7,2,3,0,0,0,0,3,0,254,2,999,0,1,1.4,93.91799999999999,-42.7,4.963,5228.1,0
27006,39,9,2,0,0,1,0,0,6,2,411,2,999,0,1,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
27007,35,0,2,5,0,0,0,0,1,3,122,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
27008,50,6,1,0,0,1,0,1,6,4,153,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
27009,53,1,1,4,0,1,0,0,6,0,221,4,999,0,1,-1.8,92.89299999999999,-46.2,1.25,5099.1,0
27010,49,7,1,3,0,0,0,0,1,3,241,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
27011,25,0,2,2,0,0,0,0,3,2,39,8,999,0,1,1.4,93.91799999999999,-42.7,4.968,5228.1,0
27012,57,5,1,3,0,0,0,0,3,1,377,2,999,0,1,1.4,93.91799999999999,-42.7,4.962,5228.1,1
27013,43,9,1,5,0,1,0,0,6,3,426,1,999,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
27014,31,7,2,3,0,0,0,0,7,2,140,1,999,0,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
27015,50,1,0,0,0,1,0,1,4,1,46,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
27016,50,1,1,0,0,0,0,0,6,1,474,1,9,1,2,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0
27018,43,0,1,3,0,1,0,1,4,1,91,3,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
27019,46,1,1,2,0,0,0,1,6,4,167,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
27020,28,6,2,5,0,1,0,0,6,1,63,1,999,0,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
27021,33,1,2,2,0,0,1,0,6,4,331,3,999,0,1,-1.8,92.89299999999999,-46.2,1.281,5099.1,1
27022,31,9,2,4,0,1,0,0,8,2,212,2,999,0,1,-1.1,94.601,-49.5,1.025,4963.6,0
27023,47,1,0,0,0,1,1,1,4,0,9,18,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
27024,60,5,0,0,0,1,0,1,4,2,45,2,999,0,1,1.4,94.465,-41.8,4.955,5228.1,1
27025,34,0,0,5,0,0,0,0,7,0,549,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
27026,59,0,1,5,0,0,1,1,6,1,49,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
27027,61,4,1,5,0,1,0,0,7,3,195,1,7,1,2,-3.4,92.649,-30.1,0.715,5017.5,0
27028,28,1,2,2,0,0,1,0,3,4,278,2,999,0,1,1.4,93.91799999999999,-42.7,4.957,5228.1,0
27029,45,0,1,3,0,0,0,0,1,1,457,8,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
27030,31,2,1,5,0,0,0,1,7,4,723,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
27031,46,2,1,4,0,1,0,1,4,2,410,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
